Time,Displacement,Force
(s),(mm),(N)
"34.90500","17.62817","10.98367"
"34.92500","17.72054","11.10715"
"34.94500","17.81284","11.22655"
"34.96500","17.90520","11.34654"
"34.98500","17.99762","11.46810"
"35.00500","18.09006","11.59181"
"35.02500","18.18251","11.71126"
"35.04500","18.27495","11.83596"
"35.06500","18.36733","11.95686"
"35.08500","18.45971","12.08035"
"35.10500","18.55207","12.20242"
"35.12500","18.64440","12.32603"
"35.14500","18.73671","12.44959"
"35.16500","18.82907","12.57460"
"35.18500","18.92153","12.69885"
"35.20500","19.01400","12.82309"
"35.22500","19.10640","12.94812"
"35.24500","19.19879","13.07171"
"35.26500","19.29116","13.20097"
"35.28500","19.38357","13.32459"
"35.30500","19.47598","13.45224"
"35.32500","19.56840","13.57787"
"35.34500","19.66079","13.70650"
"35.36500","19.75311","13.83444"
"35.38500","19.84549","13.96246"
"35.40500","19.93793","14.09078"
"35.42500","20.03038","14.21962"
"35.44500","20.12280","14.34924"
"35.46500","20.21518","14.48067"
"35.48500","20.30754","14.60983"
"35.50500","20.39994","14.74176"
"35.52500","20.49244","14.86986"
"35.54500","20.58491","15.00399"
"35.56500","20.67731","15.13626"
"35.58500","20.76971","15.26968"
"35.60500","20.86209","15.40142"
"35.62500","20.95440","15.53528"
"35.64500","21.04673","15.66780"
"35.66500","21.13913","15.80399"
"35.68500","21.23163","15.93875"
"35.70500","21.32413","16.07553"
"35.72500","21.41659","16.21198"
"35.74500","21.50896","16.34724"
"35.76500","21.60127","16.48355"
"35.78500","21.69359","16.62214"
"35.80500","21.78593","16.76151"
"35.82500","21.87840","16.90097"
"35.84500","21.97093","17.03925"
"35.86500","22.06338","17.17808"
"35.88500","22.15574","17.32040"
"35.90500","22.24802","17.46085"
"35.92500","22.34034","17.60449"
"35.94500","22.43275","17.74540"
"35.96500","22.52523","17.89025"
"35.98500","22.61768","18.03377"
"36.00500","22.71013","18.17854"
"36.02500","22.80254","18.32334"
"36.04500","22.89489","18.46868"
"36.06500","22.98723","18.61353"
"36.08500","23.07958","18.76402"
"36.10500","23.17195","18.91279"
"36.12500","23.26432","19.06173"
"36.14500","23.35675","19.20809"
"36.16500","23.44921","19.35808"
"36.18500","23.54165","19.51237"
"36.20500","23.63413","19.66362"
"36.22500","23.72659","19.81677"
"36.24500","23.81894","19.96823"
"36.26500","23.91118","20.12199"
"36.28500","24.00349","20.27775"
"36.30500","24.09589","20.43423"
"36.32500","24.18835","20.58988"
"36.34500","24.28081","20.74933"
"36.36500","24.37327","20.90834"
"36.38500","24.46570","21.06739"
"36.40500","24.55804","21.22806"
"36.42500","24.65037","21.38941"
"36.44500","24.74272","21.55300"
"36.46500","24.83514","21.71562"
"36.48500","24.92757","21.87979"
"36.50500","25.02000","22.04599"
"36.52500","25.11241","22.21397"
"36.54500","25.20481","22.38158"
"36.56500","25.29724","22.54983"
"36.58500","25.38964","22.71895"
"36.60500","25.48197","22.88969"
"36.62500","25.57437","23.06091"
"36.64500","25.66685","23.23830"
"36.66500","25.75931","23.41090"
"36.68500","25.85167","23.58551"
"36.70500","25.94402","23.76221"
"36.72500","26.03637","23.94047"
"36.74500","26.12876","24.11998"
"36.76500","26.22112","24.30162"
"36.78500","26.31354","24.48150"
"36.80500","26.40598","24.66707"
"36.82500","26.49841","24.84999"
"36.84500","26.59083","25.03890"
"36.86500","26.68326","25.22324"
"36.88500","26.77566","25.41343"
"36.90500","26.86804","25.60104"
"36.92500","26.96043","25.79501"
"36.94500","27.05294","25.98856"
"36.96500","27.14540","26.18372"
"36.98500","27.23782","26.38111"
"37.00500","27.33018","26.57874"
"37.02500","27.42244","26.77840"
"37.04500","27.51475","26.97857"
"37.06500","27.60715","27.18381"
"37.08500","27.69956","27.38850"
"37.10500","27.79196","27.59721"
"37.12500","27.88438","27.80532"
"37.14500","27.97680","28.01669"
"37.16500","28.06920","28.22846"
"37.18500","28.16164","28.44333"
"37.20500","28.25408","28.66028"
"37.22500","28.34646","28.87849"
"37.24500","28.43880","29.09851"
"37.26500","28.53116","29.32061"
"37.28500","28.62352","29.54718"
"37.30500","28.71592","29.77538"
"37.32500","28.80832","30.00430"
"37.34500","28.90074","30.23582"
"37.36500","28.99315","30.47108"
"37.38500","29.08558","30.70822"
"37.40500","29.17797","30.94761"
"37.42500","29.27035","31.18915"
"37.44500","29.36276","31.43364"
"37.46500","29.45517","31.68146"
"37.48500","29.54759","31.93297"
"37.50500","29.64006","32.18410"
"37.52500","29.73246","32.44122"
"37.54500","29.82480","32.69944"
"37.56400","29.91249","32.94962"
"37.58300","30.00024","33.20076"
"37.60200","30.08807","33.45671"
"37.62100","30.17591","33.71517"
"37.64000","30.26376","33.97437"
"37.65800","30.34696","34.22514"
"37.67600","30.43014","34.47558"
"37.69400","30.51325","34.73182"
"37.71200","30.59637","34.99030"
"37.73000","30.67944","35.25238"
"37.74700","30.75792","35.50239"
"37.76400","30.83648","35.75584"
"37.78100","30.91510","36.01228"
"37.79800","30.99373","36.26769"
"37.81500","31.07230","36.53051"
"37.83200","31.15081","36.79286"
"37.84800","31.22470","37.04580"
"37.86400","31.29863","37.30011"
"37.88000","31.37257","37.55428"
"37.89600","31.44647","37.81509"
"37.91200","31.52036","38.07890"
"37.92800","31.59427","38.34560"
"37.94300","31.66358","38.59933"
"37.95800","31.73289","38.85400"
"37.97300","31.80222","39.11352"
"37.98800","31.87154","39.37377"
"38.00300","31.94085","39.63689"
"38.01700","32.00554","39.88752"
"38.03100","32.07021","40.14080"
"38.04500","32.13488","40.39660"
"38.05900","32.19954","40.65551"
"38.07300","32.26422","40.92017"
"38.08700","32.32892","41.18324"
"38.10100","32.39363","41.45059"
"38.11400","32.45374","41.70367"
"38.12700","32.51384","41.95668"
"38.14000","32.57390","42.21340"
"38.15300","32.63393","42.47479"
"38.16600","32.69394","42.73675"
"38.17900","32.75394","43.00269"
"38.19200","32.81397","43.27041"
"38.20400","32.86940","43.52169"
"38.21600","32.92483","43.77483"
"38.22800","32.98027","44.03051"
"38.24000","33.03573","44.29133"
"38.25200","33.09117","44.55579"
"38.26400","33.14663","44.82014"
"38.27600","33.20211","45.08969"
"38.28800","33.25757","45.36131"
"38.30000","33.31303","45.63189"
"38.31100","33.36386","45.88460"
"38.32200","33.41468","46.14037"
"38.33300","33.46547","46.39738"
"38.34400","33.51624","46.65790"
"38.35500","33.56702","46.92324"
"38.36600","33.61779","47.18987"
"38.37700","33.66856","47.46032"
"38.38800","33.71935","47.73382"
"38.39800","33.76554","47.98439"
"38.40800","33.81176","48.23557"
"38.41800","33.85797","48.49023"
"38.42800","33.90418","48.74739"
"38.43800","33.95040","49.00714"
"38.44800","33.99662","49.26999"
"38.45800","34.04282","49.53593"
"38.46800","34.08902","49.80429"
"38.47800","34.13522","50.07490"
"38.48800","34.18140","50.34801"
"38.49800","34.22758","50.62299"
"38.50800","34.27375","50.90072"
"38.51700","34.31532","51.15329"
"38.52600","34.35689","51.40781"
"38.53500","34.39847","51.66467"
"38.54400","34.44004","51.92403"
"38.55300","34.48164","52.18501"
"38.56200","34.52324","52.44781"
"38.57100","34.56483","52.71503"
"38.58000","34.60642","52.98425"
"38.58900","34.64803","53.25516"
"38.59800","34.68965","53.52832"
"38.60700","34.73128","53.80347"
"38.61600","34.77291","54.08202"
"38.62500","34.81451","54.36274"
"38.63300","34.85149","54.61375"
"38.64100","34.88847","54.86609"
"38.64900","34.92543","55.12046"
"38.65700","34.96239","55.37612"
"38.66500","34.99932","55.63443"
"38.67300","35.03624","55.89449"
"38.68100","35.07315","56.15429"
"38.68900","35.11005","56.41746"
"38.69700","35.14696","56.68146"
"38.70500","35.18388","56.94745"
"38.71300","35.22081","57.21516"
"38.72100","35.25776","57.48503"
"38.72900","35.29475","57.75639"
"38.73700","35.33175","58.02956"
"38.74500","35.36875","58.30481"
"38.75300","35.40575","58.58039"
"38.76100","35.44274","58.85795"
"38.76900","35.47973","59.13686"
"38.77700","35.51670","59.41684"
"38.78500","35.55367","59.69983"
"38.79300","35.59063","59.98324"
"38.80100","35.62757","60.26540"
"38.80900","35.66451","60.54857"
"38.81700","35.70145","60.83437"
"38.82400","35.73377","61.08508"
"38.83100","35.76610","61.33567"
"38.83800","35.79843","61.58606"
"38.84500","35.83076","61.83654"
"38.85300","35.86773","62.12248"
"38.86000","35.90006","62.37403"
"38.86700","35.93240","62.62698"
"38.87400","35.96472","62.88024"
"38.88100","35.99704","63.13248"
"38.88800","36.02937","63.38574"
"38.89500","36.06171","63.64045"
"38.90200","36.09407","63.89467"
"38.90900","36.12643","64.14870"
"38.91600","36.15881","64.40193"
"38.92300","36.19118","64.65456"
"38.93000","36.22356","64.90749"
"38.93700","36.25592","65.15959"
"38.94400","36.28827","65.41019"
"38.95200","36.32524","65.69370"
"38.96000","36.36221","65.97552"
"38.96800","36.39915","66.25705"
"38.97600","36.43609","66.53520"
"38.98400","36.47303","66.81182"
"38.99200","36.50997","67.08626"
"39.00000","36.54693","67.35973"
"39.00800","36.58390","67.62992"
"39.01600","36.62086","67.89685"
"39.02400","36.65783","68.16075"
"39.03200","36.69479","68.42280"
"39.04000","36.73177","68.68163"
"39.04800","36.76875","68.93507"
"39.05700","36.81035","69.21489"
"39.06600","36.85193","69.49033"
"39.07500","36.89347","69.75323"
"39.08800","36.95034","69.97404"
"39.08900","36.95423","69.98119"
"39.09000","36.95802","69.98737"
"39.10700","37.00063","69.73154"
"39.11300","37.00317","69.44009"
"39.11800","36.99932","69.14429"
"39.12200","36.99260","68.86966"
"39.12600","36.98317","68.55846"
"39.12900","36.97464","68.30489"
"39.13200","36.96508","68.03816"
"39.13500","36.95466","67.75940"
"39.13800","36.94353","67.47260"
"39.14100","36.93179","67.17719"
"39.14400","36.91954","66.87811"
"39.14700","36.90683","66.57404"
"39.15000","36.89375","66.26887"
"39.15300","36.88031","65.96093"
"39.15600","36.86658","65.65480"
"39.15900","36.85260","65.34818"
"39.16200","36.83840","65.04536"
"39.16500","36.82402","64.74397"
"39.16800","36.80951","64.44605"
"39.17100","36.79489","64.15107"
"39.17400","36.78020","63.86010"
"39.17700","36.76547","63.57137"
"39.18000","36.75072","63.28609"
"39.18300","36.73598","63.00337"
"39.18600","36.72126","62.72216"
"39.18900","36.70658","62.44487"
"39.19200","36.69195","62.16911"
"39.19500","36.67737","61.89712"
"39.19800","36.66286","61.62902"
"39.20100","36.64840","61.36487"
"39.20400","36.63401","61.10399"
"39.20700","36.61969","60.84944"
"39.21000","36.60541","60.59726"
"39.21400","36.58646","60.26791"
"39.21800","36.56759","59.94353"
"39.22200","36.54879","59.62291"
"39.22600","36.53004","59.30553"
"39.23000","36.51134","58.99033"
"39.23400","36.49268","58.67907"
"39.23800","36.47404","58.37167"
"39.24200","36.45543","58.06935"
"39.24600","36.43683","57.77112"
"39.25000","36.41824","57.47741"
"39.25400","36.39967","57.18780"
"39.25800","36.38111","56.90009"
"39.26200","36.36255","56.61483"
"39.26600","36.34401","56.33064"
"39.27000","36.32546","56.04787"
"39.27400","36.30693","55.76736"
"39.27800","36.28839","55.49008"
"39.28200","36.26986","55.21712"
"39.28600","36.25134","54.94772"
"39.29000","36.23281","54.68169"
"39.29400","36.21429","54.41844"
"39.29800","36.19578","54.15641"
"39.30200","36.17727","53.89693"
"39.30600","36.15876","53.63769"
"39.31000","36.14024","53.38035"
"39.31400","36.12173","53.12432"
"39.31800","36.10322","52.87120"
"39.32200","36.08470","52.62060"
"39.32700","36.06155","52.31335"
"39.33200","36.03841","52.01033"
"39.33700","36.01527","51.71143"
"39.34200","35.99212","51.41367"
"39.34700","35.96899","51.11902"
"39.35200","35.94585","50.82418"
"39.35700","35.92271","50.53285"
"39.36200","35.89958","50.24721"
"39.36700","35.87644","49.96627"
"39.37200","35.85331","49.68904"
"39.37700","35.83018","49.41518"
"39.38200","35.80706","49.14232"
"39.38700","35.78394","48.87163"
"39.39200","35.76083","48.60210"
"39.39700","35.73774","48.33496"
"39.40200","35.71465","48.07237"
"39.40700","35.69156","47.81314"
"39.41200","35.66848","47.55712"
"39.41700","35.64540","47.30244"
"39.42200","35.62231","47.04932"
"39.42700","35.59923","46.79741"
"39.43300","35.57152","46.49916"
"39.43900","35.54380","46.20319"
"39.44500","35.51608","45.91293"
"39.45100","35.48835","45.62631"
"39.45700","35.46062","45.34234"
"39.46300","35.43288","45.06186"
"39.46900","35.40514","44.78360"
"39.47500","35.37739","44.50793"
"39.48100","35.34965","44.23739"
"39.48700","35.32190","43.97063"
"39.49300","35.29415","43.70654"
"39.49900","35.26640","43.44658"
"39.50500","35.23865","43.18859"
"39.51100","35.21090","42.93171"
"39.51700","35.18317","42.67841"
"39.52400","35.15081","42.38754"
"39.53100","35.11847","42.10073"
"39.53800","35.08615","41.81717"
"39.54500","35.05384","41.53770"
"39.55200","35.02154","41.26174"
"39.55900","34.98926","40.98777"
"39.56600","34.95699","40.71636"
"39.57300","34.92472","40.44940"
"39.58000","34.89243","40.18579"
"39.58700","34.86013","39.92634"
"39.59400","34.82780","39.66929"
"39.60100","34.79545","39.41459"
"39.60800","34.76309","39.16380"
"39.61600","34.72610","38.88012"
"39.62400","34.68910","38.60013"
"39.63200","34.65210","38.32421"
"39.64000","34.61509","38.05326"
"39.64800","34.57808","37.78649"
"39.65600","34.54108","37.52269"
"39.66400","34.50409","37.26102"
"39.67200","34.46712","37.00410"
"39.68000","34.43016","36.75119"
"39.68900","34.38861","36.47041"
"39.69800","34.34706","36.19266"
"39.70700","34.30551","35.91973"
"39.71600","34.26396","35.65108"
"39.72500","34.22240","35.38628"
"39.73400","34.18084","35.12404"
"39.74300","34.13926","34.86566"
"39.75200","34.09769","34.61168"
"39.76100","34.05613","34.36072"
"39.77100","34.00995","34.08462"
"39.78100","33.96376","33.81219"
"39.79100","33.91755","33.54512"
"39.80100","33.87133","33.28489"
"39.81100","33.82510","33.02635"
"39.82100","33.77888","32.76996"
"39.83100","33.73267","32.51851"
"39.84200","33.68181","32.24786"
"39.85300","33.63095","31.97997"
"39.86400","33.58011","31.71553"
"39.87500","33.52932","31.45460"
"39.88600","33.47855","31.19910"
"39.89700","33.42779","30.94734"
"39.90900","33.37240","30.67518"
"39.92100","33.31697","30.40933"
"39.93300","33.26151","30.14762"
"39.94500","33.20605","29.88765"
"39.95700","33.15061","29.63416"
"39.96900","33.09517","29.38255"
"39.98200","33.03510","29.11374"
"39.99500","32.97502","28.85114"
"40.00800","32.91496","28.59297"
"40.02100","32.85490","28.33940"
"40.03400","32.79484","28.08833"
"40.04800","32.73016","27.82273"
"40.06200","32.66549","27.56216"
"40.07600","32.60085","27.30342"
"40.09000","32.53620","27.04819"
"40.10500","32.46693","26.78180"
"40.12000","32.39761","26.51994"
"40.13500","32.32826","26.26107"
"40.15000","32.25892","26.00739"
"40.16500","32.18959","25.75735"
"40.18100","32.11566","25.49487"
"40.19700","32.04176","25.23600"
"40.21300","31.96787","24.98264"
"40.23000","31.88939","24.71769"
"40.24700","31.81088","24.45510"
"40.26400","31.73231","24.20070"
"40.28100","31.65374","23.94608"
"40.29900","31.57055","23.68258"
"40.31700","31.48736","23.42423"
"40.33500","31.40419","23.16915"
"40.35400","31.31640","22.90770"
"40.37300","31.22859","22.64972"
"40.39200","31.14081","22.39309"
"40.41100","31.05305","22.14032"
"40.43100","30.96067","21.87975"
"40.45100","30.86825","21.62343"
"40.47100","30.77581","21.37295"
"40.49100","30.68337","21.12459"
"40.51100","30.59099","20.88100"
"40.53100","30.49865","20.63992"
"40.55100","30.40629","20.40360"
"40.57100","30.31391","20.17169"
"40.59100","30.22150","19.94250"
"40.61100","30.12907","19.71589"
"40.63100","30.03658","19.49242"
"40.65100","29.94413","19.27289"
"40.67100","29.85173","19.05892"
"40.69100","29.75944","18.84671"
"40.71100","29.66710","18.63630"
"40.73100","29.57470","18.42938"
"40.75100","29.48229","18.22317"
"40.77100","29.38983","18.02462"
"40.79100","29.29737","17.82570"
"40.81100","29.20497","17.63127"
"40.83100","29.11266","17.43819"
"40.85100","29.02035","17.24756"
"40.87100","28.92796","17.05979"
"40.89100","28.83554","16.87599"
"40.91100","28.74309","16.69287"
"40.93100","28.65067","16.51264"
"40.95100","28.55825","16.33438"
"40.97100","28.46586","16.15899"
"40.99100","28.37349","15.98682"
"41.01100","28.28112","15.81372"
"41.03100","28.18875","15.64654"
"41.05100","28.09635","15.47625"
"41.07100","28.00396","15.31072"
"41.09100","27.91154","15.14871"
"41.11100","27.81912","14.98668"
"41.13100","27.72669","14.82830"
"41.15100","27.63423","14.66880"
"41.17100","27.54177","14.51351"
"41.19100","27.44939","14.35921"
"41.21100","27.35707","14.20629"
"41.23100","27.26480","14.05744"
"41.25100","27.17249","13.90695"
"41.27100","27.08002","13.76004"
"41.29100","26.98748","13.61488"
"41.31100","26.89502","13.46980"
"41.33100","26.80264","13.32861"
"41.35100","26.71027","13.18700"
"41.37100","26.61786","13.04864"
"41.39100","26.52547","12.91064"
"41.41100","26.43309","12.77302"
"41.43100","26.34069","12.63759"
"41.45100","26.24827","12.50578"
"41.47100","26.15586","12.37247"
"41.49100","26.06345","12.24260"
"41.51100","25.97103","12.11215"
"41.53100","25.87863","11.98509"
"41.55100","25.78629","11.85620"
"41.57100","25.69396","11.73049"
"41.59100","25.60152","11.60781"
"41.61100","25.50905","11.48302"
"41.63100","25.41663","11.36174"
"41.65100","25.32422","11.24089"
"41.67100","25.23183","11.12078"
"41.69100","25.13945","11.00160"
"41.71100","25.04706","10.88405"
"41.73100","24.95469","10.76528"
"41.75100","24.86232","10.65290"
"41.77100","24.76991","10.53690"
"41.79100","24.67745","10.42564"
"41.81100","24.58499","10.31179"
"41.83100","24.49260","10.20021"
"41.85100","24.40026","10.09065"
"41.87100","24.30792","9.98172"
"41.89100","24.21555","9.87307"
"41.91100","24.12313","9.76698"
"41.93100","24.03066","9.65891"
